Record_ID,Client,Industry,Platform,Content_Type,Content_Topic,Posting_Day,Posting_Time,Ad_Spend,Impressions,Reach,Likes,Comments,Shares,Saves,Clicks,Leads,Revenue,Video_Views,Watch_Time_Sec,Performance_Score
REC0155,Client_B,Fashion & Retail,Instagram,Reel,Meme/Trending,Wednesday,Morning (08:00-12:00),0.0,1330,1088,43,3,3,4,12,0,0.0,533,7198.77,48.88
REC0156,Client_E,Food & Beverage,YouTube,Shorts,Product Education,Thursday,Evening (17:00-21:00),0.0,1217,984,27,1,1,1,11,0,0.0,580,7104.63,36.75
REC0157,Client_I,E-Learning & Education,Instagram,Reel,Behind the Scenes,Friday,Morning (08:00-12:00),0.0,1020,884,51,6,4,4,6,0,0.0,382,4524.85,55.75
REC0158,Client_F,Fintech & Finance,LinkedIn,Text,Lifestyle/Aesthetic,Saturday,Morning (08:00-12:00),0.0,235,156,2,0,0,0,1,0,0.0,0,0.0,30.04
REC0159,Client_F,Fintech & Finance,Facebook,Reel,Customer Testimonial,Monday,Evening (17:00-21:00),0.0,1147,748,7,1,0,0,8,0,0.0,521,7665.04,26.49
REC0160,Client_F,Fintech & Finance,Instagram,Reel,Lifestyle/Aesthetic,Monday,Afternoon (12:00-17:00),95.77,1753,1463,43,5,3,3,28,1,129.1,850,8129.03,48.37
REC0161,Client_H,Real Estate,Facebook,Text,Industry News,Saturday,Evening (17:00-21:00),20.19,448,345,2,0,0,0,7,0,0.0,0,0.0,21.76
REC0162,Client_B,Fashion & Retail,Instagram,Carousel,Lifestyle/Aesthetic,Monday,Morning (08:00-12:00),42.69,1190,1005,29,2,2,2,15,0,0.0,0,0.0,39.29
REC0163,Client_A,Fashion & Retail,YouTube,Video,Lifestyle/Aesthetic,Thursday,Morning (08:00-12:00),0.0,989,679,16,2,1,0,9,0,0.0,445,4964.17,37.4
REC0164,Client_E,Food & Beverage,Instagram,Reel,Lifestyle/Aesthetic,Tuesday,Afternoon (12:00-17:00),0.0,1078,745,27,2,1,2,10,0,0.0,429,6232.31,44.15
REC0165,Client_D,B2B Tech/SaaS,YouTube,Shorts,Customer Testimonial,Tuesday,Afternoon (12:00-17:00),0.0,1163,928,31,4,3,1,10,0,0.0,630,5832.23,44.07
REC0166,Client_B,Fashion & Retail,YouTube,Video,Behind the Scenes,Saturday,Night (21:00-08:00),49.6,1752,1559,118,16,8,10,22,0,0.0,895,3179.65,61.78
REC0167,Client_J,Travel & Hospitality,Instagram,Reel,Customer Testimonial,Saturday,Morning (08:00-12:00),87.32,2697,2077,76,5,3,2,34,2,204.88,1479,11293.46,57.61
REC0168,Client_E,Food & Beverage,Instagram,Reel,Behind the Scenes,Monday,Afternoon (12:00-17:00),0.0,1305,922,38,2,2,1,10,0,0.0,568,3928.32,45.44
REC0169,Client_C,B2B Tech/SaaS,LinkedIn,Text,Meme/Trending,Sunday,Evening (17:00-21:00),0.0,351,300,5,0,0,0,2,0,0.0,0,0.0,30.04
REC0170,Client_I,E-Learning & Education,LinkedIn,Image,Customer Testimonial,Friday,Morning (08:00-12:00),0.0,377,276,7,0,0,0,3,0,0.0,0,0.0,33.81
REC0171,Client_G,Health & Fitness,YouTube,Video,Industry News,Saturday,Morning (08:00-12:00),90.82,1694,1513,43,4,2,1,23,1,65.6,668,7318.99,45.44
REC0172,Client_I,E-Learning & Education,Facebook,Video,Behind the Scenes,Saturday,Afternoon (12:00-17:00),0.0,507,345,3,0,0,0,4,0,0.0,216,1722.31,25.28
REC0173,Client_J,Travel & Hospitality,Facebook,Image,Meme/Trending,Saturday,Morning (08:00-12:00),158.5,1585,1406,38,2,2,3,36,0,0.0,0,0.0,39.03
REC0174,Client_H,Real Estate,Instagram,Image,Meme/Trending,Wednesday,Afternoon (12:00-17:00),0.0,717,620,62,9,3,3,5,0,0.0,0,0.0,59.05
REC0175,Client_A,Fashion & Retail,Facebook,Video,Meme/Trending,Monday,Morning (08:00-12:00),36.7,987,736,13,2,0,1,14,0,0.0,484,6197.88,32.59
REC0176,Client_I,E-Learning & Education,LinkedIn,Text,Industry News,Monday,Morning (08:00-12:00),0.0,268,227,4,0,0,0,1,0,0.0,0,0.0,29.85
REC0177,Client_H,Real Estate,Facebook,Video,Meme/Trending,Saturday,Night (21:00-08:00),0.0,454,313,2,0,0,0,3,0,0.0,238,2443.32,22.28
REC0178,Client_H,Real Estate,Facebook,Image,Product Education,Wednesday,Afternoon (12:00-17:00),18.74,598,484,10,1,0,0,7,0,0.0,0,0.0,32.29
REC0179,Client_B,Fashion & Retail,YouTube,Shorts,Behind the Scenes,Saturday,Morning (08:00-12:00),0.0,1285,1149,39,3,3,1,10,0,0.0,582,6915.29,43.15
REC0180,Client_B,Fashion & Retail,Instagram,Reel,Lifestyle/Aesthetic,Tuesday,Evening (17:00-21:00),0.0,1174,967,46,3,3,3,10,0,0.0,516,5709.37,52.39
REC0181,Client_F,Fintech & Finance,LinkedIn,Image,Promotional/Discount,Tuesday,Morning (08:00-12:00),28.68,729,512,15,0,1,1,14,0,0.0,0,0.0,37.12
REC0182,Client_D,B2B Tech/SaaS,Facebook,Video,Customer Testimonial,Monday,Afternoon (12:00-17:00),284.7,3080,2754,27,1,2,0,69,5,740.1,1237,10159.28,47.89
REC0183,Client_I,E-Learning & Education,LinkedIn,Video,Promotional/Discount,Monday,Evening (17:00-21:00),0.0,601,404,2,0,0,0,8,0,0.0,240,900.08,23.53
REC0184,Client_B,Fashion & Retail,Facebook,Text,Customer Testimonial,Tuesday,Afternoon (12:00-17:00),0.0,343,293,4,0,0,0,3,0,0.0,0,0.0,25.82
REC0185,Client_C,B2B Tech/SaaS,LinkedIn,Text,Industry News,Saturday,Evening (17:00-21:00),0.0,240,209,1,0,0,0,1,0,0.0,0,0.0,21.83
REC0186,Client_D,B2B Tech/SaaS,LinkedIn,Image,Meme/Trending,Thursday,Afternoon (12:00-17:00),0.0,319,209,8,0,0,0,2,0,0.0,0,0.0,42.61
REC0187,Client_F,Fintech & Finance,LinkedIn,Image,Lifestyle/Aesthetic,Friday,Night (21:00-08:00),0.0,403,345,3,0,0,0,3,0,0.0,0,0.0,23.56
REC0188,Client_J,Travel & Hospitality,YouTube,Shorts,Meme/Trending,Saturday,Night (21:00-08:00),0.0,1389,1032,124,11,7,12,9,0,0.0,631,7908.85,60.56
REC0189,Client_G,Health & Fitness,Facebook,Carousel,Customer Testimonial,Saturday,Morning (08:00-12:00),62.63,835,693,9,1,0,0,16,1,63.47,0,0.0,34.66
REC0190,Client_F,Fintech & Finance,LinkedIn,Text,Lifestyle/Aesthetic,Wednesday,Night (21:00-08:00),0.0,3660,3111,12,0,0,0,1,0,0.0,0,0.0,98.5
REC0191,Client_H,Real Estate,Facebook,Video,Meme/Trending,Monday,Afternoon (12:00-17:00),0.0,508,425,9,0,0,0,3,0,0.0,228,3237.04,34.4
REC0192,Client_G,Health & Fitness,Instagram,Reel,Meme/Trending,Friday,Morning (08:00-12:00),0.0,1435,1274,105,11,9,7,11,0,0.0,707,9600.18,61.18
REC0193,Client_F,Fintech & Finance,Facebook,Video,Product Education,Friday,Morning (08:00-12:00),0.0,562,405,5,0,0,0,4,0,0.0,269,857.06,27.19
REC0194,Client_B,Fashion & Retail,Instagram,Reel,Promotional/Discount,Sunday,Morning (08:00-12:00),0.0,1233,1104,42,4,4,1,21,1,44.52,448,5264.37,52.18
REC0195,Client_H,Real Estate,Instagram,Carousel,Customer Testimonial,Thursday,Night (21:00-08:00),74.6,1388,1190,30,2,2,0,20,1,304.86,0,0.0,53.5
REC0196,Client_I,E-Learning & Education,LinkedIn,Carousel,Industry News,Saturday,Evening (17:00-21:00),0.0,7635,6489,36,0,0,0,3,0,0.0,0,0.0,98.5
REC0197,Client_J,Travel & Hospitality,YouTube,Video,Lifestyle/Aesthetic,Saturday,Afternoon (12:00-17:00),90.41,1666,1328,74,9,7,7,27,1,101.16,777,3577.16,65.73
REC0198,Client_C,B2B Tech/SaaS,LinkedIn,Text,Product Education,Saturday,Afternoon (12:00-17:00),0.0,346,244,4,0,0,0,2,0,0.0,0,0.0,29.11
REC0199,Client_E,Food & Beverage,Facebook,Text,Meme/Trending,Sunday,Afternoon (12:00-17:00),0.0,362,248,8,0,0,0,3,0,0.0,0,0.0,39.53
REC0200,Client_B,Fashion & Retail,Facebook,Video,Lifestyle/Aesthetic,Wednesday,Night (21:00-08:00),356.84,3582,2844,73,5,8,4,84,4,192.89,1968,11607.18,49.77
REC0201,Client_A,Fashion & Retail,YouTube,Shorts,Industry News,Wednesday,Afternoon (12:00-17:00),0.0,1505,1065,16,2,1,1,9,0,0.0,696,7304.78,31.71
REC0202,Client_E,Food & Beverage,Instagram,Carousel,Promotional/Discount,Friday,Morning (08:00-12:00),0.0,1028,768,22,2,2,2,14,0,0.0,0,0.0,39.69
REC0203,Client_C,B2B Tech/SaaS,LinkedIn,Text,Lifestyle/Aesthetic,Monday,Afternoon (12:00-17:00),0.0,250,190,4,0,0,0,1,0,0.0,0,0.0,30.85
REC0204,Client_I,E-Learning & Education,Facebook,Image,Customer Testimonial,Monday,Night (21:00-08:00),0.0,303,200,0,0,0,0,2,0,0.0,0,0.0,18.61
REC0205,Client_H,Real Estate,Facebook,Reel,Customer Testimonial,Thursday,Night (21:00-08:00),0.0,830,712,7,0,0,0,6,0,0.0,328,4588.09,26.01
REC0206,Client_D,B2B Tech/SaaS,Facebook,Carousel,Lifestyle/Aesthetic,Wednesday,Evening (17:00-21:00),0.0,633,551,9,0,0,0,5,0,0.0,0,0.0,31.2
REC0207,Client_E,Food & Beverage,Instagram,Carousel,Meme/Trending,Friday,Evening (17:00-21:00),175.99,2230,1757,234,22,11,13,40,2,45.75,0,0.0,66.11
REC0208,Client_E,Food & Beverage,Instagram,Video,Product Education,Thursday,Night (21:00-08:00),44.84,1077,705,39,3,2,1,16,0,0.0,544,2131.26,54.11
REC0209,Client_H,Real Estate,Instagram,Image,Behind the Scenes,Sunday,Evening (17:00-21:00),0.0,484,372,10,0,0,0,3,0,0.0,0,0.0,35.26
REC0210,Client_J,Travel & Hospitality,YouTube,Video,Behind the Scenes,Monday,Afternoon (12:00-17:00),0.0,1396,1178,39,3,2,3,13,0,0.0,543,4817.88,41.55
REC0211,Client_I,E-Learning & Education,LinkedIn,Text,Customer Testimonial,Thursday,Evening (17:00-21:00),251.2,2434,1835,43,6,4,3,56,4,200.52,0,0.0,46.59
REC0212,Client_F,Fintech & Finance,Instagram,Carousel,Product Education,Friday,Night (21:00-08:00),31.17,1014,875,9,0,0,0,12,0,0.0,0,0.0,27.31
REC0213,Client_F,Fintech & Finance,LinkedIn,Carousel,Customer Testimonial,Wednesday,Night (21:00-08:00),0.0,487,337,4,0,0,0,3,0,0.0,0,0.0,26.43
REC0214,Client_J,Travel & Hospitality,Facebook,Text,Industry News,Monday,Afternoon (12:00-17:00),131.23,1398,991,9,1,0,0,31,1,90.13,0,0.0,30.44
REC0215,Client_I,E-Learning & Education,Facebook,Text,Lifestyle/Aesthetic,Tuesday,Evening (17:00-21:00),0.0,387,268,4,0,0,0,3,0,0.0,0,0.0,29.35
REC0216,Client_E,Food & Beverage,Instagram,Image,Product Education,Monday,Night (21:00-08:00),0.0,516,378,20,2,1,0,4,0,0.0,0,0.0,52.78
REC0217,Client_J,Travel & Hospitality,Instagram,Reel,Customer Testimonial,Sunday,Morning (08:00-12:00),131.94,2365,2085,95,9,8,5,34,2,196.74,966,6748.93,61.89
REC0218,Client_B,Fashion & Retail,LinkedIn,Video,Promotional/Discount,Wednesday,Morning (08:00-12:00),0.0,467,375,3,0,0,0,6,0,0.0,214,1532.8,24.6
REC0219,Client_C,B2B Tech/SaaS,LinkedIn,Text,Customer Testimonial,Thursday,Morning (08:00-12:00),728.65,6490,5742,265,22,13,11,165,10,1452.43,0,0.0,78.27
REC0220,Client_I,E-Learning & Education,YouTube,Video,Lifestyle/Aesthetic,Saturday,Afternoon (12:00-17:00),0.0,801,556,18,1,1,1,6,0,0.0,395,5243.07,41.31
REC0221,Client_B,Fashion & Retail,Facebook,Reel,Meme/Trending,Sunday,Night (21:00-08:00),41.72,1078,816,38,2,3,2,13,0,0.0,505,4144.09,48.83
REC0222,Client_E,Food & Beverage,Instagram,Carousel,Lifestyle/Aesthetic,Monday,Evening (17:00-21:00),208.08,2624,2244,130,15,12,7,50,1,26.63,0,0.0,61.83
REC0223,Client_E,Food & Beverage,Instagram,Image,Industry News,Wednesday,Morning (08:00-12:00),0.0,634,536,12,1,1,0,5,0,0.0,0,0.0,33.41
REC0224,Client_F,Fintech & Finance,LinkedIn,Carousel,Meme/Trending,Sunday,Afternoon (12:00-17:00),0.0,419,277,8,0,0,0,3,0,0.0,0,0.0,35.88
REC0225,Client_E,Food & Beverage,Facebook,Image,Customer Testimonial,Friday,Night (21:00-08:00),255.76,2496,1675,51,5,4,2,57,4,106.47,0,0.0,49.7
REC0226,Client_A,Fashion & Retail,Instagram,Carousel,Promotional/Discount,Saturday,Morning (08:00-12:00),0.0,827,544,23,2,1,1,14,1,46.93,0,0.0,52.61
REC0227,Client_G,Health & Fitness,LinkedIn,Image,Customer Testimonial,Sunday,Evening (17:00-21:00),187.3,1864,1529,81,5,4,4,45,3,177.99,0,0.0,61.68
REC0228,Client_D,B2B Tech/SaaS,LinkedIn,Text,Lifestyle/Aesthetic,Friday,Night (21:00-08:00),60.95,775,679,5,0,0,0,14,0,0.0,0,0.0,24.83
REC0229,Client_I,E-Learning & Education,Instagram,Reel,Meme/Trending,Thursday,Evening (17:00-21:00),67.1,1661,1210,72,10,5,4,25,1,45.08,894,5226.09,65.05
REC0230,Client_D,B2B Tech/SaaS,LinkedIn,Text,Behind the Scenes,Tuesday,Evening (17:00-21:00),0.0,181,143,3,0,0,0,1,0,0.0,0,0.0,33.85
REC0231,Client_I,E-Learning & Education,Instagram,Reel,Lifestyle/Aesthetic,Wednesday,Afternoon (12:00-17:00),82.25,1719,1452,152,11,9,8,24,0,0.0,906,7282.6,61.57
REC0232,Client_D,B2B Tech/SaaS,LinkedIn,Text,Promotional/Discount,Tuesday,Morning (08:00-12:00),0.0,350,290,9,0,0,0,4,0,0.0,0,0.0,37.76
REC0233,Client_E,Food & Beverage,Facebook,Reel,Meme/Trending,Monday,Night (21:00-08:00),58.8,1243,810,22,2,2,1,17,0,0.0,525,5142.15,37.0
REC0234,Client_F,Fintech & Finance,LinkedIn,Image,Customer Testimonial,Sunday,Evening (17:00-21:00),0.0,5280,4488,24,0,0,0,2,0,0.0,0,0.0,98.5
REC0235,Client_J,Travel & Hospitality,Instagram,Carousel,Industry News,Sunday,Night (21:00-08:00),59.22,1453,1260,75,9,5,5,19,0,0.0,0,0.0,58.16
REC0236,Client_E,Food & Beverage,Facebook,Image,Promotional/Discount,Monday,Afternoon (12:00-17:00),88.57,1147,982,8,0,0,0,33,2,48.37,0,0.0,31.5
REC0237,Client_D,B2B Tech/SaaS,Instagram,Image,Lifestyle/Aesthetic,Saturday,Night (21:00-08:00),0.0,655,560,8,0,0,0,5,0,0.0,0,0.0,29.18
REC0238,Client_J,Travel & Hospitality,Instagram,Carousel,Promotional/Discount,Wednesday,Afternoon (12:00-17:00),0.0,905,784,22,2,1,1,13,0,0.0,0,0.0,39.25
REC0239,Client_G,Health & Fitness,YouTube,Shorts,Product Education,Wednesday,Evening (17:00-21:00),148.65,2144,1646,57,4,4,4,41,3,180.42,776,5008.29,53.62
REC0240,Client_B,Fashion & Retail,LinkedIn,Carousel,Promotional/Discount,Wednesday,Afternoon (12:00-17:00),0.0,372,243,3,0,0,0,5,0,0.0,0,0.0,24.99
REC0241,Client_F,Fintech & Finance,Instagram,Reel,Customer Testimonial,Monday,Night (21:00-08:00),107.67,2070,1586,18,1,1,0,33,2,242.31,796,5214.74,41.59
REC0242,Client_I,E-Learning & Education,YouTube,Video,Promotional/Discount,Friday,Night (21:00-08:00),13.75,1302,1119,4,0,0,0,24,2,104.54,660,9855.77,53.86
REC0243,Client_H,Real Estate,Facebook,Text,Promotional/Discount,Thursday,Afternoon (12:00-17:00),0.0,368,246,3,0,0,0,4,0,0.0,0,0.0,26.37
REC0244,Client_G,Health & Fitness,LinkedIn,Text,Meme/Trending,Thursday,Morning (08:00-12:00),0.0,291,196,5,0,0,0,1,0,0.0,0,0.0,34.67
REC0245,Client_C,B2B Tech/SaaS,Instagram,Image,Industry News,Wednesday,Night (21:00-08:00),0.0,506,398,6,0,0,0,3,0,0.0,0,0.0,29.49
REC0246,Client_G,Health & Fitness,YouTube,Video,Industry News,Saturday,Afternoon (12:00-17:00),342.9,3593,2763,84,9,8,6,81,2,125.72,1736,7698.72,48.43
REC0247,Client_D,B2B Tech/SaaS,LinkedIn,Carousel,Promotional/Discount,Wednesday,Afternoon (12:00-17:00),0.0,464,379,9,0,0,0,6,0,0.0,0,0.0,34.32
REC0248,Client_J,Travel & Hospitality,Instagram,Carousel,Customer Testimonial,Friday,Night (21:00-08:00),0.0,922,824,75,5,3,3,8,0,0.0,0,0.0,59.89
REC0249,Client_F,Fintech & Finance,LinkedIn,Text,Behind the Scenes,Thursday,Morning (08:00-12:00),0.0,224,195,9,1,1,0,1,0,0.0,0,0.0,49.06
REC0250,Client_E,Food & Beverage,Instagram,Carousel,Product Education,Friday,Morning (08:00-12:00),0.0,868,710,29,2,2,2,6,0,0.0,0,0.0,47.21
REC0251,Client_I,E-Learning & Education,Instagram,Carousel,Promotional/Discount,Saturday,Afternoon (12:00-17:00),113.76,1790,1163,27,3,1,1,43,2,104.61,0,0.0,42.69
REC0252,Client_A,Fashion & Retail,YouTube,Video,Behind the Scenes,Monday,Evening (17:00-21:00),0.0,891,729,24,3,2,1,5,0,0.0,332,2008.98,44.05
REC0253,Client_D,B2B Tech/SaaS,LinkedIn,Image,Customer Testimonial,Saturday,Morning (08:00-12:00),62.72,878,665,16,1,1,1,16,1,137.41,0,0.0,44.96
REC0254,Client_B,Fashion & Retail,Instagram,Reel,Behind the Scenes,Tuesday,Morning (08:00-12:00),180.21,2519,2017,50,5,3,4,43,2,83.68,1277,13300.18,42.73
REC0255,Client_G,Health & Fitness,YouTube,Video,Meme/Trending,Friday,Morning (08:00-12:00),0.0,1274,835,33,2,1,2,11,0,0.0,496,4113.73,47.84
REC0256,Client_B,Fashion & Retail,Instagram,Carousel,Lifestyle/Aesthetic,Tuesday,Night (21:00-08:00),500.0,1500,1200,1,0,0,0,0,0,0.0,0,0.0,5.2
REC0257,Client_F,Fintech & Finance,Instagram,Reel,Behind the Scenes,Friday,Night (21:00-08:00),0.0,729,587,7,0,0,0,6,0,0.0,394,5359.49,28.23
REC0258,Client_H,Real Estate,Facebook,Image,Promotional/Discount,Wednesday,Morning (08:00-12:00),130.88,1526,1068,22,1,2,2,44,3,904.48,0,0.0,65.24
REC0259,Client_A,Fashion & Retail,Instagram,Carousel,Product Education,Monday,Afternoon (12:00-17:00),30.36,1045,743,17,2,1,1,11,0,0.0,0,0.0,35.67
REC0260,Client_B,Fashion & Retail,LinkedIn,Image,Promotional/Discount,Wednesday,Night (21:00-08:00),0.0,183,120,2,0,0,0,2,0,0.0,0,0.0,28.77
REC0261,Client_E,Food & Beverage,Instagram,Image,Meme/Trending,Tuesday,Afternoon (12:00-17:00),0.0,564,476,20,2,1,1,4,0,0.0,0,0.0,47.11
REC0262,Client_H,Real Estate,LinkedIn,Text,Meme/Trending,Saturday,Evening (17:00-21:00),42.49,610,508,12,1,0,0,11,0,0.0,0,0.0,34.51
REC0263,Client_H,Real Estate,LinkedIn,Text,Meme/Trending,Thursday,Afternoon (12:00-17:00),160.28,1555,1060,75,7,4,6,37,1,326.32,0,0.0,69.77
REC0264,Client_B,Fashion & Retail,Instagram,Image,Product Education,Sunday,Evening (17:00-21:00),48.16,989,653,33,3,2,1,13,0,0.0,0,0.0,52.09
REC0265,Client_A,Fashion & Retail,Instagram,Carousel,Industry News,Thursday,Morning (08:00-12:00),0.0,702,529,10,0,0,0,4,0,0.0,0,0.0,31.65
REC0266,Client_A,Fashion & Retail,Instagram,Reel,Product Education,Thursday,Morning (08:00-12:00),53.88,1367,1057,28,3,1,2,20,1,43.16,548,3797.12,44.3
REC0267,Client_A,Fashion & Retail,Instagram,Image,Meme/Trending,Tuesday,Afternoon (12:00-17:00),0.0,773,515,33,2,2,2,6,0,0.0,0,0.0,58.5
REC0268,Client_I,E-Learning & Education,Facebook,Video,Product Education,Friday,Morning (08:00-12:00),56.39,1150,950,10,1,0,0,15,1,47.08,433,4616.59,31.91
REC0269,Client_I,E-Learning & Education,Instagram,Image,Industry News,Friday,Afternoon (12:00-17:00),0.0,821,582,16,2,0,0,5,0,0.0,0,0.0,36.19
REC0270,Client_G,Health & Fitness,LinkedIn,Text,Industry News,Sunday,Evening (17:00-21:00),0.0,275,187,7,0,0,0,2,0,0.0,0,0.0,40.69
REC0271,Client_F,Fintech & Finance,LinkedIn,Text,Lifestyle/Aesthetic,Wednesday,Night (21:00-08:00),43.22,652,484,7,1,0,0,12,0,0.0,0,0.0,28.58
REC0272,Client_I,E-Learning & Education,YouTube,Video,Customer Testimonial,Tuesday,Night (21:00-08:00),0.0,1602,1412,22,2,1,2,10,0,0.0,577,6365.63,31.36
REC0273,Client_J,Travel & Hospitality,Instagram,Carousel,Promotional/Discount,Wednesday,Evening (17:00-21:00),0.0,947,793,23,3,1,2,12,0,0.0,0,0.0,37.71
REC0274,Client_H,Real Estate,Facebook,Text,Customer Testimonial,Saturday,Morning (08:00-12:00),199.59,2085,1555,23,3,1,1,47,3,918.78,0,0.0,54.18
REC0275,Client_C,B2B Tech/SaaS,LinkedIn,Video,Customer Testimonial,Thursday,Evening (17:00-21:00),283.82,3052,2260,74,8,3,3,70,3,491.53,1482,15674.39,53.76
REC0276,Client_H,Real Estate,Facebook,Text,Industry News,Monday,Afternoon (12:00-17:00),0.0,261,170,1,0,0,0,1,0,0.0,0,0.0,21.85
REC0277,Client_G,Health & Fitness,LinkedIn,Text,Lifestyle/Aesthetic,Saturday,Night (21:00-08:00),106.37,1238,968,56,5,5,5,26,1,55.65,0,0.0,62.48
REC0278,Client_J,Travel & Hospitality,Instagram,Reel,Meme/Trending,Tuesday,Afternoon (12:00-17:00),0.0,1199,1055,51,3,2,3,8,0,0.0,622,7406.47,53.24
REC0279,Client_G,Health & Fitness,Facebook,Text,Product Education,Tuesday,Evening (17:00-21:00),0.0,262,203,3,0,0,0,1,0,0.0,0,0.0,26.5
REC0280,Client_B,Fashion & Retail,Instagram,Image,Product Education,Friday,Night (21:00-08:00),0.0,525,429,23,3,2,0,4,0,0.0,0,0.0,53.64
REC0281,Client_H,Real Estate,Instagram,Carousel,Lifestyle/Aesthetic,Saturday,Afternoon (12:00-17:00),0.0,820,603,18,2,1,1,6,0,0.0,0,0.0,41.88
REC0282,Client_A,Fashion & Retail,YouTube,Video,Meme/Trending,Sunday,Evening (17:00-21:00),0.0,880,787,53,6,3,4,6,0,0.0,363,4025.02,59.76
REC0283,Client_H,Real Estate,Instagram,Reel,Customer Testimonial,Monday,Night (21:00-08:00),224.62,3478,2381,26,2,1,0,64,4,1083.45,1775,26215.91,54.63
REC0284,Client_E,Food & Beverage,Instagram,Carousel,Lifestyle/Aesthetic,Friday,Night (21:00-08:00),0.0,1079,890,68,7,6,5,8,0,0.0,0,0.0,60.12
REC0285,Client_J,Travel & Hospitality,Instagram,Carousel,Industry News,Monday,Evening (17:00-21:00),0.0,684,610,21,2,1,0,5,0,0.0,0,0.0,40.79
REC0286,Client_G,Health & Fitness,Facebook,Video,Industry News,Tuesday,Evening (17:00-21:00),0.0,558,493,7,1,0,0,3,0,0.0,266,1934.22,27.83
REC0287,Client_G,Health & Fitness,Facebook,Text,Industry News,Saturday,Night (21:00-08:00),42.85,639,518,11,1,0,1,10,0,0.0,0,0.0,33.94
REC0288,Client_B,Fashion & Retail,Instagram,Carousel,Industry News,Sunday,Morning (08:00-12:00),0.0,728,584,19,2,0,0,5,0,0.0,0,0.0,42.62
REC0289,Client_B,Fashion & Retail,Instagram,Carousel,Product Education,Thursday,Morning (08:00-12:00),136.74,2173,1542,43,3,1,4,38,2,91.79,0,0.0,45.86
REC0290,Client_A,Fashion & Retail,Instagram,Reel,Meme/Trending,Thursday,Afternoon (12:00-17:00),0.0,1561,1035,63,7,3,6,10,0,0.0,628,6588.28,60.57
REC0291,Client_E,Food & Beverage,Instagram,Reel,Customer Testimonial,Monday,Night (21:00-08:00),0.0,1083,821,54,4,4,5,9,0,0.0,562,4350.24,59.88
REC0292,Client_A,Fashion & Retail,Instagram,Image,Behind the Scenes,Friday,Evening (17:00-21:00),161.07,2032,1598,108,10,10,7,38,2,93.87,0,0.0,67.04
REC0293,Client_B,Fashion & Retail,Instagram,Carousel,Promotional/Discount,Tuesday,Night (21:00-08:00),0.0,995,812,36,3,1,1,14,0,0.0,0,0.0,49.19
REC0294,Client_B,Fashion & Retail,Instagram,Reel,Customer Testimonial,Sunday,Night (21:00-08:00),0.0,1145,832,89,9,5,3,7,0,0.0,475,2517.9,59.92
REC0295,Client_C,B2B Tech/SaaS,LinkedIn,Carousel,Customer Testimonial,Friday,Night (21:00-08:00),181.1,2058,1718,11,0,0,0,43,3,480.29,0,0.0,40.76
REC0296,Client_F,Fintech & Finance,Facebook,Text,Customer Testimonial,Sunday,Afternoon (12:00-17:00),188.7,1999,1350,18,2,1,0,41,3,375.25,0,0.0,41.95
REC0297,Client_I,E-Learning & Education,YouTube,Shorts,Behind the Scenes,Thursday,Morning (08:00-12:00),0.0,1135,875,45,4,3,2,7,0,0.0,455,5593.33,57.14
REC0298,Client_J,Travel & Hospitality,Instagram,Reel,Lifestyle/Aesthetic,Tuesday,Morning (08:00-12:00),0.0,1146,827,33,4,2,1,10,0,0.0,544,2043.96,44.86
REC0299,Client_C,B2B Tech/SaaS,Instagram,Video,Lifestyle/Aesthetic,Friday,Morning (08:00-12:00),109.1,1704,1152,58,4,2,3,31,0,0.0,637,2189.71,52.13
REC0300,Client_D,B2B Tech/SaaS,LinkedIn,Text,Meme/Trending,Sunday,Night (21:00-08:00),0.0,259,193,1,0,0,0,1,0,0.0,0,0.0,22.47
REC0301,Client_E,Food & Beverage,Instagram,Reel,Customer Testimonial,Tuesday,Afternoon (12:00-17:00),0.0,805,627,21,2,1,0,5,0,0.0,349,1521.5,40.57
REC0302,Client_B,Fashion & Retail,YouTube,Shorts,Lifestyle/Aesthetic,Saturday,Morning (08:00-12:00),47.33,1445,1210,56,6,3,4,19,0,0.0,751,5369.88,49.27
REC0303,Client_G,Health & Fitness,LinkedIn,Carousel,Meme/Trending,Friday,Morning (08:00-12:00),0.0,475,324,14,1,1,1,4,0,0.0,0,0.0,48.02
REC0304,Client_E,Food & Beverage,Instagram,Carousel,Promotional/Discount,Tuesday,Morning (08:00-12:00),69.22,1203,1078,20,1,1,1,27,1,22.61,0,0.0,36.8
REC0305,Client_I,E-Learning & Education,Instagram,Carousel,Product Education,Thursday,Morning (08:00-12:00),0.0,751,643,46,7,4,4,6,0,0.0,0,0.0,59.16
REC0306,Client_D,B2B Tech/SaaS,LinkedIn,Image,Product Education,Friday,Night (21:00-08:00),0.0,295,209,0,0,0,0,2,0,0.0,0,0.0,19.02
REC0307,Client_E,Food & Beverage,Instagram,Reel,Behind the Scenes,Wednesday,Evening (17:00-21:00),0.0,922,735,42,3,2,2,8,0,0.0,390,4276.32,57.05
REC0308,Client_A,Fashion & Retail,Instagram,Image,Customer Testimonial,Saturday,Afternoon (12:00-17:00),0.0,668,477,20,1,1,1,5,0,0.0,0,0.0,43.55
REC0309,Client_G,Health & Fitness,YouTube,Shorts,Product Education,Sunday,Morning (08:00-12:00),0.0,915,683,14,1,0,1,7,0,0.0,396,5359.07,32.42
